ComplexID,PondID,SiteID,Year,Survey Number,Site Name,Date,WaterTemp.Site,Air Temp,Conductivity,Weather,CatchOfDay,Time,SampleID,Species,SVL(TL),A/T,WaterTemp.Nearest,Symptoms,Mortality,RanaLoad,BDLoad,,Notes
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,11,11:20,24-04-01-01-11,GF,2.6,A ,"""       "" ",,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,12,11:52,24-04-01-01-12,GF,6.4,A ,27.9,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,1,12:47,24-04-01-02-1,GF,2.7,A ,24.4,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,2,12:56,24-04-01-02-2,GF,2.5,A ,25.7,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,3,1:08,24-04-01-02-3,GF,2.5,T ,32.1,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,4,1:24,24-04-01-02-4,GF,2.7,T ,33.8,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,5,2:03,24-04-01-02-5,GF,2.5,A ,30.2,,,,,,LostHadToCatchNewOne
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,6,1:32,24-04-01-02-6,GF,2.5,A ,30.2,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,7,1:33,24-04-01-02-7,GF,2.8,A ,33.2,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,8,1:38,24-04-01-02-8,GF,2.9,A ,29.7,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,9,2:07,24-04-01-02-9,GF,2.5,A ,26.1,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,10,2:14,24-04-01-02-10,GF,2.6,A ,31.5,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,11,2:14,24-04-01-02-11,GF,2.9,A ,31.5,,,,,,
04,01,04-01,2024,02,FrogAlley,7/8/2024,27.3,27.9,,Clear,12,2:22,24-04-01-02-12,GF,7.5,A ,30.1,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,01,11:13,24-06-02-01-01,GF,6.4,A,20.2,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,02,11:10,24-06-02-01-02,GF,7.6,A,20.6,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,03,11:15,24-06-02-01-03,GF,3.4,A,20.6,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,04,11:19,24-06-02-01-04,GF,3.0,A,21.0,Reddish hind limbs,,,,,Has tail nub
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,05,11:25,24-06-02-01-05,GF,2.9,A,20.9,,,,,,Has tail nub
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,06,11:24,24-06-02-01-06,GF,3.5,A,22.6,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,07,11:29,24-06-02-01-07,GF,3.4,A,21.2,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,08,11:35,24-06-02-01-08,GF,3.4,A,22.5,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,09,11:36,24-06-02-01-09,GF,3.1,A,20.6,,,,,,Has tail nub
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,10,13:12,24-06-02-01-10,GF,3.4,A,25.0,,,,,,
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,11,13:17,24-06-02-01-11,GF,3.2,A,23.2,,,,,,Has tail nub + leech
06,02,06-02,2024,01,MiltonMarsh,6/12/2024,18.8,18.8,,Partly cloudy,12,13:17,24-06-02-01-12,GF,3.4,A,23.2,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,01,9:13,24-06-01-01-01,GF,3.8,A,19.9,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,02,9:32,24-06-01-01-02,GF,3.6,T,17.5,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,03,10:02,24-06-01-01-03,GF,5.3,A,19.3,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,04,10:13,24-06-01-01-04,GF,4.5,T,19.2,,,,,,Prolapse
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,05,10:16,24-06-01-01-05,GF,5.0,A,20.0,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,06,10:23,24-06-01-01-06,GF,4.7,A,20.3,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,07,10:23,24-06-01-01-07,GF,4.6,A,18.8,,,,,,Missing left hind leg
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,08,10:26,24-06-01-01-08,GF,4.8,T,18.2,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,09,10:42,24-06-01-01-09,GF,5.9,A,20.4,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,10,10:47,24-06-01-01-10,GF,5.3,A,19.3,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,11,10:52,24-06-01-01-11,GF,2.6,A,18.5,,,,,,
06,01,06-01,2024,01,MiltonPond,6/17/2024,20.6,20.9,,Cloudy,12,10:56,24-06-01-01-12,GF,4.0,A,19.9,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,01,8:48,24-06-02-02-01,GF,3.4,A,25.3,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,02,8:52,24-06-02-02-02,GF,6.1,A,25.5,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,03,8:55,24-06-02-02-03,GF,6.7,A,25.4,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,04,9:01,24-06-02-02-04,GF,3.0,A,26.0,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,05,9:05,24-06-02-02-05,GF,5.9,A,25.5,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,06,9:09,24-06-02-02-06,GF,5.4,A,25.8,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,07,9:11,24-06-02-02-07,GF,5.9,A,25.8,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,08,9:17,24-06-02-02-08,GF,6.6,A,25.9,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,09,9:16,24-06-02-02-09,GF,5.7,A,26.6,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,10,9:20,24-06-02-02-10,GF,6.5,A,26.1,,,,,,
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,11,9:23,24-06-02-02-11,GF,,A,26.3,,Dead,,,,Couldn't measure
06,02,06-02,2024,02,MiltonMarsh,7/15/2024,21.3,24.1,,,12,9:31,24-06-02-02-12,GF,6.4,A,26.9,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,01,10:57,24-06-01-02-01,GF,3.0,A,30.5,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,02,11:08,24-06-01-02-02,GF,3.2,A,29.2,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,03,11:13,24-06-01-02-03,GF,3.5,A,29.3,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,04,11:16,24-06-01-02-04,GF,5.2,A,29.4,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,05,11:18,24-06-01-02-05,GF,3.1,A,,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,06,11:32,24-06-01-02-06,GF,3.2,T,28.5,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,07,11:37,24-06-01-02-07,GF,3.1,T,31.3,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,08,11:40,24-06-01-02-08,GF,3.3,T,30.2,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,09,11:42,24-06-01-02-09,GF,3.5,A,30.9,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,10,11:49,24-06-01-02-10,GF,6.0,A,29.2,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,11,11:51,24-06-01-02-11,GF,3.3,A,29.2,,,,,,
06,01,06-01,2024,02,MiltonPond,7/15/2024,29.8,24.3,,Partly cloudy,12,11:53,24-06-01-02-12,GF,3.2,T,28.9,,,,,,
05,01,05-01,2024,01,St.Albans-N,6/6/2024,25.9,27.5,,Cloudy ,1,1:22,24-05-01-01-1,RSN,7.8,A ,25.5,,,,,,
05,01,05-01,2024,01,St.Albans-N,6/6/2024,25.9,27.5,,Cloudy ,2,1:40,24-05-01-01-2,GF,5.2,A ,26.1,,,,,,
05,01,05-01,2024,01,St.Albans-N,6/6/2024,25.9,27.5,,Cloudy ,3,2:06,24-05-01-01-3,GF,7.1,A ,23.8,,,,,,
05,01,05-01,2024,01,St.Albans-N,6/6/2024,25.9,27.5,,Cloudy ,4,2:11,24-05-01-01-4,GF,6.9,A ,24.7,,,,,,
05,02,05-02,2024,01,St.Albans-S,6/7/2024,23.2,24.1,,Cloudy ,1,10:00,24-05-02-01-1,GF,2.6,T,17.4,Reddish Legs,,,,,Has Tail
05,02,05-02,2024,01,St.Albans-S,6/8/2024,23.2,24.1,,Cloudy ,2,10:22,24-05-02-01-2,GF,6.5,A ,25.4,,,,,,
05,02,05-02,2024,01,St.Albans-S,6/9/2024,23.2,24.1,,Cloudy ,3,10:41,24-05-02-01-3,GF,6.8,A ,24.4,,,,,,
05,02,05-02,2024,01,St.Albans-S,6/10/2024,23.2,24.1,,Cloudy ,4,10:47,24-05-02-01-4,GF,5.5,A ,25.3,,,,,,
05,01,05-01,2024,02,St.Albans-N,7/5/2024,25.9,28.6,,Sunny ,1,10:24,24-05-01-02-1,GF,2.6,A ,26.2,,,,,,
05,01,05-01,2024,02,St.Albans-N,7/5/2024,25.9,28.6,,Sunny ,2,10:39,24-05-01-02-2,GF,2.6,A ,27.9,,,,,,Has Tail 
05,01,05-01,2024,02,St.Albans-N,7/5/2024,25.9,28.6,,Sunny ,3,10:45,24-05-01-02-3,GF,2.8,A ,28.5,,,,,,
05,01,05-01,2024,02,St.Albans-N,7/5/2024,25.9,28.6,,Sunny ,4,10:45,24-05-01-02-4,GF,2.5,A ,28.5,,,,,,Has Tail
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,1,12:41,24-05-02-02-1,GF,2.5,T ,28.3,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,2,1:02,24-05-02-02-2,GF,2.9,A ,29.4,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,3,1:15,24-05-02-02-3,GF,6.1,A ,27.1,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,4,1:18,24-05-02-02-4,GF,3.0,A ,28.3,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,5,1:22,24-05-02-02-5,GF,2.6,A ,30.1,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,6,1:24,24-05-02-02-6,GF,2.4,A ,30.1,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,7,1:28,24-05-02-02-7,GF,3.0,A ,33.5,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,8,1:34,24-05-02-02-8,GF,2.6,A ,28.5,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,9,1:36,24-05-02-02-9,GF,2.5,A ,28.5,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,10,2:08,24-05-02-02-10,GF,3.2,A ,27.0,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,11,2:16,24-05-02-02-11,GF,2.5,A ,26.2,,,,,,
05,02,05-02,2024,02,St.Albans-S,7/5/2024,28.7,33.2,,Sunny ,12,2:20,24-05-02-02-12,GF,2.6,A ,31.4,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,1,9:54,24-08-02-01-1,GF,7.5,A ,22.3,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,2,9:58,24-08-02-01-2,GF,7.7,A ,22.2,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,3,10:15,24-08-02-01-3,GF,7.3,A ,23.8,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,4,10:43,24-08-02-01-4,GF,8.9,A ,23.3,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,5,10:48,24-08-02-01-5,GF,7.6,A ,23.3,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,6,10:59,24-08-02-01-6,GF,8.5,A ,24.1,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,7,11:07,24-08-02-01-7,GF,8.1,A ,24.1,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,8,11:15,24-08-02-01-8,GF,8.0,A ,25.2,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,9,11:18,24-08-02-01-9,GF,7.7,A ,27.1,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,10,11:25,24-08-02-01-10,GF,7.1,A ,23.8,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,11,11:43,24-08-02-01-11,GF,7.2,A ,33.2,,,,,,
08,02,08-02,2024,01,HarmsWay2,6/18/2024,22.9,27.8,,Partly Cloudy,12,11:49,24-08-02-01-12,GF,7.2,A ,25.5,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,1,8:40,24-08-02-02-1,GF,8.4,A ,23.5,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,2,8:47,24-08-02-02-2,GF,8.4,A ,23.3,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,3,8:55,24-08-02-02-3,GF,7.1,A ,19.2,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,4,8:59,24-08-02-02-4,GF,6.9,A ,23.5,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,5,9:02,24-08-02-02-5,GF,7.7,A ,23.3,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,6,9:09,24-08-02-02-6,GF,7.6,A ,23.2,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,7,9:08,24-08-02-02-7,GF,8.0,A ,23.3,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,8,9:11,24-08-02-02-8,GF,7.7,A ,22.7,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,9,9:20,24-08-02-02-9,GF,7.5,A ,23.5,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,10,9:29,24-08-02-02-10,GF,6.7,A ,23.7,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,11,9:38,24-08-02-02-11,GF,8.1,A ,23.7,,,,,,
08,02,08-02,2024,02,HarmsWay2,7/16/2024,23.0,24.8,,Sunny ,12,9:41,24-08-02-02-12,GF,6.9,A ,23.3,,,,,,
08,01,08-01,2024,01,HarmsWay1,7/16/2024,26.2,25.3,,Sunny,1,11:05,24-08-01-01-1,GF,7.1,A ,25.3,,,,,,
08,01,08-01,2024,01,HarmsWay1,7/16/2024,26.2,25.3,,Sunny,2,11:32,24-08-01-01-2,AB,10.4,T ,25.3,,,,,,
08,01,08-01,2024,01,HarmsWay1,7/16/2024,26.2,25.3,,Sunny,3,11:39,24-08-01-01-3,GF,6.9,T ,25.7,,,,,,Has Scrape/Reddened Leg. Also Has Leech. 
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,1,11:53,24-07-01-01-1,AB,6.5,A ,30.3,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,2,11:57,24-07-01-01-2,AB,5.7,A ,34.0,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,3,12:04,24-07-01-01-3,AB,5.7,A ,32.5,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,4,12:08,24-07-01-01-4,AB,6.8,A ,32.1,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,5,12:40,24-07-01-01-5,GF,5.9,A ,28.8,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,6,12:42,24-07-01-01-6,AB,5.1,A ,32.2,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,7,1:27,24-07-01-01-7,GF,5.3,A ,31.5,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,8,1:38,24-07-01-01-8,AB,5.7,A ,32.1,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,9,1:57,24-07-01-01-9,AB,5.5,A ,31.1,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,10,2:15,24-07-01-01-10,AB,6.9,A ,28.3,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,11,2:04,24-07-01-01-11,AB,7.3,A ,27.9,,,,,,
07,01,07-01,2024,01,MuddyPond,6/3/2024,28.8,25.1,,Sunny,12,2:20,24-07-01-01-12,AB,7.3,A ,27.5,,,,,,
07,02,07-02,2024,01,RockyPond,6/5/2024,24.9,28.9,,Sunny,1,10:39,24-07-02-01-1,GF,7.0,A ,24.8,,,,,,
07,02,07-02,2024,01,RockyPond,6/6/2024,24.9,28.9,,Sunny,2,11:44,24-07-02-01-2,GF,6.9,T ,27.7,,,,,,
07,02,07-02,2024,01,RockyPond,6/7/2024,24.9,28.9,,Sunny,3,11:57,24-07-02-01-3,GF,3.7,T,27.3,,,,,,
07,02,07-02,2024,01,RockyPond,6/8/2024,24.9,28.9,,Sunny,4,12:03,24-07-02-01-4,GF,5.5,A ,24.7,,,,,,
07,02,07-02,2024,01,RockyPond,6/9/2024,24.9,28.9,,Sunny,5,12:54,24-07-02-01-5,GF,7.9,A ,26.9,,,,,,
07,02,07-02,2024,01,RockyPond,6/10/2024,24.9,28.9,,Sunny,6,12:59,24-07-02-01-6,AB,5.8,A ,26.8,,,,,,
07,02,07-02,2024,01,RockyPond,6/11/2024,24.9,28.9,,Sunny,7,1:03,24-07-02-01-7,GF,7.7,A ,26.1,,,,,,
07,02,07-02,2024,01,RockyPond,6/12/2024,24.9,28.9,,Sunny,8,1:10,24-07-02-01-8,GF,7.6,A ,26.9,,,,,,
07,02,07-02,2024,01,RockyPond,6/13/2024,24.9,28.9,,Sunny,9,1:17,24-07-02-01-9,GF,7.2,A ,25.6,,,,,,
07,02,07-02,2024,01,RockyPond,6/14/2024,24.9,28.9,,Sunny,10,1:47,24-07-02-01-10,AB,5.5,A ,29.1,,,,,,
07,02,07-02,2024,01,RockyPond,6/15/2024,24.9,28.9,,Sunny,11,2:02,24-07-02-01-11,GF,7.7,A ,26.1,,,,,,
07,02,07-02,2024,01,RockyPond,6/16/2024,24.9,28.9,,Sunny,12,2:08,24-07-02-01-12,AB,6.2,A ,26.1,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,1,10:26,24-07-01-02-1,GF,2.9,T ,24.8,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,2,10:32,24-07-01-02-2,GF,3.0,T ,33.0,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,3,10:38,24-07-01-02-3,GF,2.6,T ,27.3,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,4,11:05,24-07-01-02-4,GF,2.8,T ,24.3,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,5,11:26,24-07-01-02-5,AB ,6.7,A ,33.2,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,6,11:29,24-07-01-02-6,GF,2.7,T ,25.7,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,7,11:36,24-07-01-02-7,GF ,2.9,T ,25.3,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,8,12:56,24-07-01-02-8,AB ,7.2,A ,33.5,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,9,12:57,24-07-01-02-9,GF ,2.9,A ,27.0,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,10,1:04,24-07-01-02-10,AB,5.6,A ,32.9,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,11,1:21,24-07-01-02-11,GF,2.9,T ,28.1,,,,,,
07,01,07-01,2024,02,MuddyPond,7/2/2024,NA,NA,,NA,12,1:26,24-07-01-02-12,AB,6.1,A ,31.3,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,1,11:46,24-07-02-02-1,GF,2.8,A ,26.1,Reddened Legs ,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,2,12:07,24-07-02-02-2,GF,7.0,A ,23.8,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,3,12:26,24-07-02-02-3,GF,2.7,A ,24.4,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,4,12:30,24-07-02-02-4,GF,5.6,A ,24.2,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,5,12:34,24-07-02-02-5,GF,2.7,A ,25.1,,,,,,Missing Right Back Foot
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,6,12:40,24-07-02-02-6,GF,2.7,A ,24.3,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,7,12:49,24-07-02-02-7,GF,2.9,A ,24.9,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,8,12:52,24-07-02-02-8,GF,2.8,A ,23.8,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,9,12:57,24-07-02-02-9,GF,6.6,A ,24.0,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,10,1:08,24-07-02-02-10,GF,2.6,A ,25.3,Reddened Legs ,,,,,Tail Nub
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,11,1:12,24-07-02-02-11,GF,2.6,A ,25.3,,,,,,
07,02,07-02,2024,02,RockyPond,7/3/2024,21.0,26.0,,PartlySunny,12,1:22,24-07-02-02-12,GF,6.8,A ,26.0,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,1,10:02,24-11-04-01-1,GF,5.4,A ,23.1,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,2,10:15,24-11-04-01-2,GF,5.9,A ,22.6,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,3,10:15,24-11-04-01-3,GF,7.8,T ,23.2,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,4,10:22,24-11-04-01-4,GF,6.6,A ,22.7,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,5,10:26,24-11-04-01-5,GF,5.5,A ,22.8,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,6,10:31,24-11-04-01-6,GF,6.7,A ,23.0,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,7,10:46,24-11-04-01-7,GF,6.9,A ,23.4,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,8,10:50,24-11-04-01-8,GF,6.3,A ,22.8,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,9,12:00,24-11-04-01-9,GF,6.6,A ,23.4,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,10,12:04,24-11-04-01-10,GF,6.8,A ,23.2,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,11,12:10,24-11-04-01-11,GF,7.6,A ,23.2,,,,,,
11,04,11-04,2024,01,St.Mikes-Oxbow,5/23/2024,22.8,25.9,,PartlyCloudy,12,12:12,24-11-04-01-12,GF,7.3,A ,23.3,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,1,9:31,24-11-01-01-1,GF,7.1,A ,24.1,,,,,,
